번호,MANAGEMENT_NUMBER,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,SUB_ZIPCODE,SUB_ADDRESS,ADDRESS,ZIP_CODE,NAME,데이터갱신일자,LONGITUDE,LATITUDE
575,450000001020100001,3,폐업,0002,폐업,,충청남도 공주시 의당면 청룡리 664-6,,,한우사랑,2018-08-31 23:59:59.0,,
600,391000001019920003,3,폐업,0002,폐업,,경기도 평택시 비전동 729-27  번지,,,김충일동물병원,2018-08-31 23:59:59.0,,
602,391000001019960001,3,폐업,0002,폐업,,경기도 평택시 비전동 729-2   번지,,,중앙동물병원,2018-08-31 23:59:59.0,,
606,400000001019890001,3,폐업,0002,폐업,,경기도 오산시 오산동 324번지,,,중앙가축병원,2018-08-31 23:59:59.0,,
612,391000001019750002,3,폐업,0002,폐업,,경기도 평택시 신장동 213-8   번지,,,제일동물병원,2018-08-31 23:59:59.0,,
615,391000001020100004,3,폐업,0002,폐업,,경기도 평택시 청북면 현곡리 298-9   번지,,,평택고려동물병원,2018-08-31 23:59:59.0,,
617,391000001020100006,3,폐업,0002,폐업,,경기도 평택시 평택동 188-12  번지,,,한원동물병원,2018-08-31 23:59:59.0,,
621,391000001019850001,3,폐업,0002,폐업,,경기도 평택시 청북면 현곡리 307-10  번지,,,실로암동물병원,2018-08-31 23:59:59.0,,
625,405000001019640001,3,폐업,0002,폐업,,경기도 용인시 처인구 이동면 송전리 593-9번지,,,황수의사,2018-08-31 23:59:59.0,,
632,405000001020040011,3,폐업,0002,폐업,,경기도 용인시 수지구 죽전동 1602-1번지 105호,,,송재원동물병원,2018-08-31 23:59:59.0,,
635,405000001020050003,3,폐업,0002,폐업,,경기도 용인시 기흥구 보정동 1804-3번지 야후빌딩 105호,,,죽전동물병원,2018-08-31 23:59:59.0,,
637,405000001020050005,3,폐업,0002,폐업,,경기도 용인시 수지구 죽전동 2003-3번지 SR프라자 104호,,,보미든동물병원,2018-08-31 23:59:59.0,,
640,405000001020050008,3,폐업,0002,폐업,,경기도 용인시 수지구 죽전동 1608-3번지 선진포리스트 104호,,,청담 24시 동물병원,2018-08-31 23:59:59.0,,
650,405000001019960001,3,폐업,0002,폐업,,경기도 용인시 처인구 김량장동 254-147번지,,,용인축협동물병원,2018-08-31 23:59:59.0,,
651,405000001019980001,3,폐업,0002,폐업,,경기도 용인시 기흥구 신갈동 71-12  번지,,,현대동물병원,2018-08-31 23:59:59.0,,
653,405000001019990004,3,폐업,0002,폐업,,경기도 용인시 처인구 이동면 천리 66-7   번지,,,용마동물병원,2018-08-31 23:59:59.0,,
660,405000001020050011,3,폐업,0002,폐업,,경기도 용인시 수지구 죽전동 블럭 0-0 죽전택지개발지구-1703블럭,,,폭시펫 동물병원,2018-08-31 23:59:59.0,,
662,414000001019700001,3,폐업,0002,폐업,,경기도 연천군 전곡읍 전곡리 전곡1리,,,전곡동물병원,2018-08-31 23:59:59.0,,
664,414000001019940001,3,폐업,0002,폐업,,경기도 연천군 연천읍 차탄리 45-27  번지,,,조문재동물병원,2018-08-31 23:59:59.0,,
666,414000001020040002,3,폐업,0002,폐업,,경기도 연천군 전곡읍 전곡리 336-49  번지,,,현대동물병원,2018-08-31 23:59:59.0,,
673,417000001019630001,3,폐업,0002,폐업,,경기도 양평군 양서면 양수리 559-23,,,양서동물병원,2018-08-31 23:59:59.0,,
677,405000001020010001,3,폐업,0002,폐업,,경기도 용인시 기흥구 신갈동 63-5   번지,,,감남동물병원,2018-08-31 23:59:59.0,,
679,405000001020010003,3,폐업,0002,폐업,,경기도 용인시 수지구 성복동 66-1   번지,,,LG동물병원,2018-08-31 23:59:59.0,,
682,405000001020020001,3,폐업,0002,폐업,,경기도 용인시 기흥구 구갈동 391-6   번지,,,닥터한동물병원,2018-08-31 23:59:59.0,,
683,417000001019830001,3,폐업,0002,폐업,,경기도 양평군 양서면 양수리 597번지,,,삼성동물병원,2018-08-31 23:59:59.0,,
684,417000001019830002,3,폐업,0002,폐업,,경기도 양평군 용문면 다문리 333번지,,,전동물병원,2018-08-31 23:59:59.0,,
685,417000001019890001,3,폐업,0002,폐업,,경기도 양평군 양평읍 양근리 269-19  번지,,,한진종합동물병원,2018-08-31 23:59:59.0,,
686,417000001019920001,3,폐업,0002,폐업,,경기도 양평군 양동면 쌍학리 229-1   번지,,,양동동물병원,2018-08-31 23:59:59.0,,
687,391000001020050001,3,폐업,0002,폐업,,경기도 평택시 합정동 913-15  번지,,,두리동물병원,2018-08-31 23:59:59.0,,
692,562000001020070002,3,폐업,0002,폐업,,경기도 용인시 처인구 백암면 근창리 20-4   번지,,,준동물병원,2018-08-31 23:59:59.0,,
693,562000001020070003,3,폐업,0002,폐업,,경기도 용인시 처인구 김량장동 12-8번지 롯데수퍼1층,,,쿨펫동물병원,2018-08-31 23:59:59.0,,
701,564000001020090002,3,폐업,0002,폐업,,경기도 용인시 수지구 죽전동 1178-1   번지 그린프라자 105호,,,영동동물병원,2018-08-31 23:59:59.0,,
