번호,MANAGEMENT_NUMBER,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,SUB_ZIPCODE,SUB_ADDRESS,ADDRESS,ZIP_CODE,NAME,데이터갱신일자,LONGITUDE,LATITUDE
64,565000001020150002,3,폐업,0002,폐업,,충청남도 천안시 동남구 쌍용동 555-2번지 쌍용신성아파트,"충청남도 천안시 동남구 순천향1길 16, 2층 203호 (쌍용동, 쌍용신성아파트)",31151.0,건국동물병원(산업동물에 대한 출장진료를 전문으로 함),2020-06-17 02:40:00.0,127.1299127586849,36.801160084304556
65,565000001020150003,3,폐업,0002,폐업,,충청남도 천안시 동남구 신부동 88-3번지,충청남도 천안시 동남구 충절로 35 (신부동),31125.0,88동물의료원,2018-08-31 23:59:59.0,127.15570579528965,36.81584069092988
66,565000001020160001,3,폐업,0002,폐업,,충청남도 천안시 동남구 신부동 88-3번지,충청남도 천안시 동남구 충절로 35-0 (신부동),31125.0,88동물의료원천안아산동물병원,2018-08-31 23:59:59.0,127.15570579528965,36.81584069092988
69,449000001019830001,3,폐업,0002,폐업,,충청남도 천안시 동남구 봉명동 368번지,충청남도 천안시 동남구 쌍용대로 187 (봉명동),,서부종합,2018-08-31 23:59:59.0,127.1312709959383,36.81420592692838
70,565000001020160004,3,폐업,0002,폐업,,충청남도 천안시 동남구 목천읍 운전리 368-17번지,충청남도 천안시 동남구 목천읍 남부대로 1012,31234.0,S&amp;P Bio,2018-08-31 23:59:59.0,127.22247516242608,36.771388888390696
71,566000001020090001,3,폐업,0002,폐업,,충청남도 천안시 서북구 성성동 366번지 108호,"충청남도 천안시 서북구 공단로 95, 108호 (성성동)",,마일스톤 피그 클리닉,2018-08-31 23:59:59.0,127.11953573153723,36.84454387551352
74,449000001019950001,3,폐업,0002,폐업,,충청남도 천안시 동남구 병천면 병천리 191-1번지,충청남도 천안시 동남구 병천면 충절로 1757-6,31254.0,전종한동물병원,2018-08-31 23:59:59.0,127.29727000418046,36.76263657767665
75,449000001019950002,3,폐업,0002,폐업,,충청남도 천안시 동남구 원성동 518-13번지,충청남도 천안시 동남구 버들로 146 (원성동),,신천안,2018-08-31 23:59:59.0,127.15962007933973,36.806156533322024
76,566000001020120001,3,폐업,0002,폐업,,충청남도 천안시 서북구 불당동 1289번지 펜타포트 지하1층 이마트,"충청남도 천안시 서북구 공원로 196, 지하1층 (불당동, 펜타포트 이마트)",31168.0,쿨펫동물병원,2018-08-31 23:59:59.0,127.09848533114446,36.79828839524288
78,440000001020090001,3,폐업,0002,폐업,,충청북도 제천시 중앙로2가 69-9번지,충청북도 제천시 의림대로 182-1 (중앙로2가),27166.0,제천종합동물병원,2019-07-19 02:40:00.0,128.21080709048195,37.143575056312464
81,447000001019920001,3,폐업,0002,폐업,,충청북도 음성군 금왕읍 무극리 244-3번지,충청북도 음성군 금왕읍 무극로 290,,무극동물병원,2018-08-31 23:59:59.0,127.5908609167416,36.99290041489235
82,447000001019950001,3,폐업,0002,폐업,,충청북도 음성군 대소면 오류리 1-12번지,충청북도 음성군 대소면 새미실길45번길 141,,(주)팜스코 축산기술센타,2018-08-31 23:59:59.0,127.48237430654896,36.98851337648635
83,447000001020030001,3,폐업,0002,폐업,,충청북도 음성군 금왕읍 무극리 249-5번지,충청북도 음성군 금왕읍 무극로 274,,본 동물병원,2018-08-31 23:59:59.0,127.58924600135542,36.99245425352346
84,447000001020070001,3,폐업,0002,폐업,,충청북도 음성군 대소면 오류리 605-18번지 음성IC 타운 106호,"충청북도 음성군 대소면 대금로 205, 106호 (음성IC 타운)",,청림한별동물병원,2018-08-31 23:59:59.0,127.46306286716722,36.98008844258026
86,447000001020160003,3,폐업,0002,폐업,,충청북도 음성군 감곡면 원당리 191-3번지,"충청북도 음성군 감곡면 음성로 2164, 한길동물병원",27613.0,한길동물병원 (출장진료전문병원),2019-12-14 02:40:00.0,127.61321721986756,37.07560136667872
87,447000001020130001,3,폐업,0002,폐업,,충청북도 음성군 금왕읍 무극리 356-12번지,충청북도 음성군 금왕읍 음성로 1203,27628.0,테오종합동물병원,2018-08-31 23:59:59.0,127.59534938583086,36.996232575072675
88,447000001020160001,3,폐업,0002,폐업,,충청북도 음성군 금왕읍 무극리 356-12번지,충청북도 음성군 금왕읍 음성로 1203,27628.0,테오동물병원,2019-06-09 02:40:00.0,127.59534938583086,36.996232575072675
92,440000001019910001,3,폐업,0002,폐업,,충청북도 제천시 청전동 700번지 54통2반,충청북도 제천시 내제로29나길 5 (청전동),27153.0,현대동물병원,2019-04-11 02:40:00.0,128.20903698859854,37.148617307631305
95,307000001020000005,3,폐업,0002,폐업,,서울특별시 성북구 동소문동3가 32번지,서울특별시 성북구 동소문로 36 (동소문동3가),2860.0,베스트종합동물병원,2018-08-31 23:59:59.0,127.00720862771558,37.58994996166091
