번호,MANAGEMENT_NUMBER,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,SUB_ZIPCODE,SUB_ADDRESS,ADDRESS,ZIP_CODE,NAME,데이터갱신일자,LONGITUDE,LATITUDE
765,563000001020070003,3,폐업,0002,폐업,,경기도 용인시 기흥구 보라동 417-1번지,경기도 용인시 기흥구 용구대로 1868 (보라동),17074.0,보라동물병원,2018-08-31 23:59:59.0,35.35932439670734,129.3853221108654
766,564000001020170005,3,폐업,0002,폐업,,경기도 용인시 수지구 죽전동 882-18,"경기도 용인시 수지구 용구대로 2761, 1~3층 (죽전동)",16867.0,용인24시 메이트동물병원,2021-10-30 02:40:00.0,35.359986340340704,129.47937850620036
769,563000001020090002,3,폐업,0002,폐업,,경기도 용인시 기흥구 언남동 361,경기도 용인시 기흥구 구성로77번길 2 (언남동),16917.0,탑 동물병원,2021-07-16 02:40:00.0,35.368708746987245,129.43434384636566
772,382000001019990001,3,폐업,0002,폐업,,경기도 의정부시 의정부동 94-6번지,경기도 의정부시 태평로 52 (의정부동),,열린펫동물병원,2018-08-31 23:59:59.0,35.30321844008076,129.97165767751545
774,382000001020010002,3,폐업,0002,폐업,,경기도 의정부시 용현동 14-3번지,"경기도 의정부시 충의로 49, 1층 101호 (용현동)",11789.0,현대동물병원,2018-08-31 23:59:59.0,35.33160768938487,129.97164456323426
775,382000001020080003,3,폐업,0002,폐업,,경기도 의정부시 용현동 526-3번지 한도빌딩,"경기도 의정부시 산단로76번길 113-4 (용현동,한도빌딩)",,서울종합동물병원,2018-08-31 23:59:59.0,35.32896585373167,129.9808395388177
776,382000001020090001,3,폐업,0002,폐업,,경기도 의정부시 금오동 374-1번지 아남상가 1층 120호,"경기도 의정부시 호국로 1385 (금오동,아남상가 1층 120호)",,행복한 동물병원,2018-08-31 23:59:59.0,35.306637394366426,129.98442970206733
778,382000001020110001,3,폐업,0002,폐업,,경기도 의정부시 신곡동 98번지 상가 106호,경기도 의정부시 능곡로 70 (신곡동),11741.0,조은동물병원,2018-08-31 23:59:59.0,35.31178649662345,129.9802200595137
779,382000001020110002,3,폐업,0002,폐업,,경기도 의정부시 금오동 463-10번지,경기도 의정부시 호국로 1426 (금오동),,펫클럽동물병원,2018-08-31 23:59:59.0,35.3096358262305,129.9869504456742
780,382000001020120001,3,폐업,0002,폐업,,,경기도 의정부시 평화로 525 (의정부동),11696.0,이리온 for 몰리스,2018-08-31 23:59:59.0,35.29894019835391,129.9721581519256
